C_SU_SETID,Q
C_SU_FORMS
C_SU_ID,%.20g,%.20g,%.20g,%.20g,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f,%.2f
Q,832,2422,106,7,2625.00,300.00,340371.63,5538576.18,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,833,2445,107,7,2650.00,300.00,340384.12,5538554.52,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,834,2468,108,7,2675.00,300.00,340396.61,5538532.87,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,835,2491,109,7,2700.00,300.00,340409.11,5538511.22,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,836,2514,110,7,2725.00,300.00,340421.60,5538489.56,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,837,2537,111,7,2750.00,300.00,340434.09,5538467.91,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,838,2560,112,7,2775.00,300.00,340446.59,5538446.25,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,839,2583,113,7,2800.00,300.00,340459.08,5538424.60,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,840,2606,114,7,2825.00,300.00,340471.57,5538402.94,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,841,2629,115,7,2850.00,300.00,340484.06,5538381.29,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,842,2652,116,7,2875.00,300.00,340496.56,5538359.63,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,843,2675,117,7,2900.00,300.00,340509.05,5538337.98,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,844,2698,118,7,2925.00,300.00,340521.54,5538316.32,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,845,2721,119,7,2950.00,300.00,340534.04,5538294.67,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,846,2744,120,7,2975.00,300.00,340546.53,5538273.01,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,847,2767,121,7,3000.00,300.00,340559.02,5538251.36,82.70,1970.17,2735.87,3460.10,4028.03,4496.78,4821.26,5039.00,5242.39,5432.14,5432.14,5432.14
Q,848,8,1,8,0.00,350.00,339103.16,5540874.90,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,849,31,2,8,25.00,350.00,339115.66,5540853.25,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,850,54,3,8,50.00,350.00,339128.15,5540831.59,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,851,77,4,8,75.00,350.00,339140.64,5540809.94,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,852,100,5,8,100.00,350.00,339153.14,5540788.28,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,853,123,6,8,125.00,350.00,339165.63,5540766.63,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,854,146,7,8,150.00,350.00,339178.12,5540744.98,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,855,169,8,8,175.00,350.00,339190.62,5540723.32,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,856,192,9,8,200.00,350.00,339203.11,5540701.67,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,857,215,10,8,225.00,350.00,339215.60,5540680.01,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,858,238,11,8,250.00,350.00,339228.10,5540658.36,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,859,261,12,8,275.00,350.00,339240.59,5540636.70,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,860,284,13,8,300.00,350.00,339253.08,5540615.05,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,861,307,14,8,325.00,350.00,339265.57,5540593.39,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,862,330,15,8,350.00,350.00,339278.07,5540571.74,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,863,353,16,8,375.00,350.00,339290.56,5540550.08,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,864,376,17,8,400.00,350.00,339303.05,5540528.43,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,865,399,18,8,425.00,350.00,339315.55,5540506.77,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,866,422,19,8,450.00,350.00,339328.04,5540485.12,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,867,445,20,8,475.00,350.00,339340.53,5540463.46,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,868,468,21,8,500.00,350.00,339353.03,5540441.81,86.80,1561.98,2066.82,2598.51,3379.71,4131.33,4645.80,4936.25,5226.18,5515.66,5515.66,5515.66
Q,869,491,22,8,525.00,350.00,339365.52,5540420.16,86.90,1571.71,2085.13,2623.45,3393.22,4122.18,4617.13,4902.71,5187.56,5471.80,5479.25,5485.99
Q,870,514,23,8,550.00,350.00,339378.01,5540398.50,87.00,1581.63,2103.94,2649.12,3406.89,4113.09,4588.98,4869.84,5149.79,5428.97,5443.55,5456.80
Q,871,537,24,8,575.00,350.00,339390.51,5540376.85,87.10,1591.74,2123.26,2675.55,3420.73,4104.06,4561.34,4837.62,5112.83,5387.12,5408.54,5428.07
Q,872,560,25,8,600.00,350.00,339403.00,5540355.19,87.20,1602.04,2143.13,2702.79,3434.73,4095.08,4534.19,4806.03,5076.66,5346.24,5374.19,5399.78
Q,873,583,26,8,625.00,350.00,339415.49,5540333.54,87.30,1612.55,2163.57,2730.89,3448.91,4086.17,4507.53,4775.06,5041.24,5306.26,5340.50,5371.94
Q,874,606,27,8,650.00,350.00,339427.98,5540311.88,87.40,1623.27,2184.60,2759.87,3463.27,4077.31,4481.32,4744.67,5006.56,5267.17,5307.42,5344.52
Q,875,629,28,8,675.00,350.00,339440.48,5540290.23,87.50,1634.21,2206.26,2789.80,3477.81,4068.52,4455.57,4714.86,4972.58,5228.94,5274.96,5317.51
Q,876,652,29,8,700.00,350.00,339452.97,5540268.57,87.60,1645.36,2228.57,2820.73,3492.53,4059.77,4430.26,4685.60,4939.28,5191.52,5243.08,5290.91
Q,877,675,30,8,725.00,350.00,339465.46,5540246.92,87.70,1656.76,2251.58,2852.71,3507.44,4051.09,4405.37,4656.88,4906.65,5154.89,5211.78,5264.71
Q,878,698,31,8,750.00,350.00,339477.96,5540225.26,87.80,1668.39,2275.31,2885.80,3522.54,4042.46,4380.90,4628.68,4874.65,5119.03,5181.02,5238.89
Q,879,721,32,8,775.00,350.00,339490.45,5540203.61,87.90,1680.26,2299.81,2920.07,3537.84,4033.88,4356.84,4600.99,4843.27,5083.91,5150.81,5213.45
Q,880,744,33,8,800.00,350.00,339502.94,5540181.95,88.00,1692.40,2325.12,2955.59,3553.35,4025.36,4333.16,4573.79,4812.48,5049.50,5121.12,5188.38
Q,881,767,34,8,825.00,350.00,339515.44,5540160.30,88.10,1704.80,2351.28,2992.43,3569.05,4016.89,4309.87,4547.07,4782.28,5015.78,5091.93,5163.66
Q,882,790,35,8,850.00,350.00,339527.93,5540138.65,88.20,1717.48,2378.35,3030.70,3584.97,4008.48,4286.95,4520.81,4752.64,4982.73,5063.24,5139.29
Q,883,813,36,8,875.00,350.00,339540.42,5540116.99,88.30,1730.45,2406.38,3070.46,3601.10,4000.12,4264.39,4495.00,4723.55,4950.32,5035.03,5115.27
Q,884,836,37,8,900.00,350.00,339552.92,5540095.34,88.40,1743.72,2435.41,3111.84,3617.46,3991.81,4242.18,4469.62,4694.98,4918.54,5007.29,5091.58
Q,885,859,38,8,925.00,350.00,339565.41,5540073.68,88.50,1757.29,2465.53,3154.93,3634.03,3983.55,4220.31,4444.68,4666.92,4887.36,4980.00,5068.21
Q,886,882,39,8,950.00,350.00,339577.90,5540052.03,88.60,1771.19,2496.79,3199.87,3650.84,3975.34,4198.78,4420.14,4639.36,4856.76,4953.15,5045.16
Q,887,905,40,8,975.00,350.00,339590.39,5540030.37,88.70,1785.42,2529.27,3246.78,3667.88,3967.19,4177.58,4396.01,4612.28,4826.74,4926.73,5022.43
Q,888,928,41,8,1000.00,350.00,339602.89,5540008.72,88.80,1800.00,2563.06,3295.82,3685.16,3959.08,4156.70,4372.26,4585.68,4797.26,4900.73,5000.00
Q,889,951,42,8,1025.00,350.00,339615.38,5539987.06,88.90,1800.00,2566.12,3300.90,3685.82,3957.67,4156.35,4373.64,4588.76,4802.03,4903.14,5000.00
Q,890,974,43,8,1050.00,350.00,339627.87,5539965.41,89.00,1800.00,2569.19,3306.00,3686.47,3956.26,4156.00,4375.03,4591.86,4806.82,4905.55,5000.00
Q,891,997,44,8,1075.00,350.00,339640.37,5539943.75,89.10,1800.00,2572.27,3311.12,3687.12,3954.86,4155.65,4376.41,4594.96,4811.62,4907.97,5000.00
Q,892,1020,45,8,1100.00,350.00,339652.86,5539922.10,89.20,1800.00,2575.36,3316.27,3687.78,3953.45,4155.31,4377.80,4598.07,4816.43,4910.39,5000.00
Q,893,1043,46,8,1125.00,350.00,339665.35,5539900.44,89.30,1800.00,2578.47,3321.44,3688.43,3952.05,4154.96,4379.18,4601.18,4821.26,4912.81,5000.00
Q,894,1066,47,8,1150.00,350.00,339677.85,5539878.79,89.40,1800.00,2581.58,3326.64,3689.08,3950.65,4154.61,4380.57,4604.30,4826.10,4915.24,5000.00
Q,895,1089,48,8,1175.00,350.00,339690.34,5539857.13,89.50,1800.00,2584.71,3331.86,3689.74,3949.24,4154.26,4381.96,4607.42,4830.96,4917.67,5000.00
Q,896,1112,49,8,1200.00,350.00,339702.83,5539835.48,89.60,1800.00,2587.85,3337.10,3690.39,3947.85,4153.92,4383.35,4610.56,4835.84,4920.11,5000.00
Q,897,1135,50,8,1225.00,350.00,339715.32,5539813.83,89.70,1800.00,2591.00,3342.37,3691.05,3946.45,4153.57,4384.75,4613.69,4840.72,4922.55,5000.00
Q,898,1158,51,8,1250.00,350.00,339727.82,5539792.17,89.80,1800.00,2594.16,3347.67,3691.71,3945.05,4153.22,4386.14,4616.84,4845.63,4924.99,5000.00
Q,899,1181,52,8,1275.00,350.00,339740.31,5539770.52,89.90,1800.00,2597.33,3352.99,3692.36,3943.66,4152.88,4387.53,4619.99,4850.54,4927.44,5000.00
Q,900,1204,53,8,1300.00,350.00,339752.80,5539748.86,90.00,1800.00,2600.52,3358.33,3693.02,3942.26,4152.53,4388.93,4623.15,4855.48,4929.89,5000.00
Q,901,1227,54,8,1325.00,350.00,339765.30,5539727.21,90.10,1800.00,2603.71,3363.70,3693.67,3940.87,4152.18,4390.33,4626.31,4860.42,4932.34,5000.00
Q,902,1250,55,8,1350.00,350.00,339777.79,5539705.55,90.20,1800.00,2606.92,3369.10,3694.33,3939.48,4151.84,4391.73,4629.48,4865.39,4934.80,5000.00
Q,903,1273,56,8,1375.00,350.00,339790.28,5539683.90,90.30,1800.00,2610.14,3374.52,3694.99,3938.09,4151.49,4393.13,4632.66,4870.36,4937.26,5000.00
Q,904,1296,57,8,1400.00,350.00,339802.78,5539662.24,90.40,1800.00,2613.37,3379.97,3695.65,3936.71,4151.14,4394.53,4635.85,4875.36,4939.72,5000.00
Q,905,1319,58,8,1425.00,350.00,339815.27,5539640.59,90.50,1800.00,2616.62,3385.45,3696.30,3935.32,4150.80,4395.93,4639.04,4880.37,4942.19,5000.00
Q,906,1342,59,8,1450.00,350.00,339827.76,5539618.93,90.60,1800.00,2619.87,3390.95,3696.96,3933.94,4150.45,4397.33,4642.23,4885.39,4944.66,5000.00
Q,907,1365,60,8,1475.00,350.00,339840.26,5539597.28,90.70,1800.00,2623.14,3396.48,3697.62,3932.55,4150.11,4398.74,4645.44,4890.43,4947.14,5000.00
Q,908,1388,61,8,1500.00,350.00,339852.75,5539575.62,90.80,1800.00,2626.42,3402.04,3698.28,3931.17,4149.76,4400.15,4648.65,4895.48,4949.62,5000.00
Q,909,1411,62,8,1525.00,350.00,339865.24,5539553.97,90.90,1800.00,2629.72,3407.62,3698.94,3929.79,4149.41,4401.56,4651.86,4900.55,4952.10,5000.00
Q,910,1434,63,8,1550.00,350.00,339877.73,5539532.32,91.00,1800.00,2633.02,3413.23,3699.60,3928.41,4149.07,4402.97,4655.09,4905.64,4954.59,5000.00
Q,911,1457,64,8,1575.00,350.00,339890.23,5539510.66,91.10,1800.00,2636.34,3418.87,3700.26,3927.04,4148.72,4404.38,4658.32,4910.74,4957.08,5000.00
Q,912,1480,65,8,1600.00,350.00,339902.72,5539489.01,91.20,1800.00,2639.67,3424.54,3700.92,3925.66,4148.38,4405.79,4661.56,4915.86,4959.57,5000.00
Q,913,1503,66,8,1625.00,350.00,339915.21,5539467.35,91.30,1800.00,2643.01,3430.23,3701.58,3924.29,4148.03,4407.20,4664.80,4921.00,4962.07,5000.00
Q,914,1526,67,8,1650.00,350.00,339927.71,5539445.70,91.40,1800.00,2646.37,3435.96,3702.24,3922.91,4147.69,4408.62,4668.05,4926.15,4964.57,5000.00
Q,915,1549,68,8,1675.00,350.00,339940.20,5539424.04,91.50,1800.00,2649.74,3441.71,3702.90,3921.54,4147.34,4410.03,4671.31,4931.32,4967.08,5000.00
Q,916,1572,69,8,1700.00,350.00,339952.69,5539402.39,91.60,1800.00,2653.12,3447.49,3703.57,3920.17,4146.99,4411.45,4674.57,4936.50,4969.59,5000.00
Q,917,1595,70,8,1725.00,350.00,339965.19,5539380.73,91.70,1800.00,2656.52,3453.31,3704.23,3918.80,4146.65,4412.87,4677.84,4941.70,4972.10,5000.00
Q,918,1618,71,8,1750.00,350.00,339977.68,5539359.08,91.80,1800.00,2659.92,3459.15,3704.89,3917.44,4146.30,4414.29,4681.12,4946.91,4974.62,5000.00
Q,919,1641,72,8,1775.00,350.00,339990.17,5539337.42,91.90,1800.00,2663.34,3465.02,3705.55,3916.07,4145.96,4415.71,4684.41,4952.15,4977.14,5000.00
Q,920,1664,73,8,1800.00,350.00,340002.67,5539315.77,92.00,1800.00,2666.78,3470.92,3706.22,3914.71,4145.61,4417.14,4687.70,4957.40,4979.66,5000.00
Q,921,1687,74,8,1825.00,350.00,340015.16,5539294.11,92.10,1800.00,2670.23,3476.85,3706.88,3913.35,4145.27,4418.56,4691.00,4962.66,4982.19,5000.00
Q,922,1710,75,8,1850.00,350.00,340027.65,5539272.46,92.20,1800.00,2673.69,3482.81,3707.55,3911.98,4144.92,4419.99,4694.30,4967.94,4984.72,5000.00
Q,923,1733,76,8,1875.00,350.00,340040.14,5539250.80,92.30,1800.00,2677.16,3488.80,3708.21,3910.62,4144.58,4421.41,4697.62,4973.24,4987.26,5000.00
Q,924,1756,77,8,1900.00,350.00,340052.64,5539229.15,92.40,1800.00,2680.65,3494.82,3708.88,3909.27,4144.23,4422.84,4700.94,4978.56,4989.80,5000.00
Q,925,1779,78,8,1925.00,350.00,340065.13,5539207.50,92.50,1800.00,2684.15,3500.88,3709.54,3907.91,4143.89,4424.27,4704.26,4983.90,4992.34,5000.00
Q,926,1802,79,8,1950.00,350.00,340077.62,5539185.84,92.60,1800.00,2687.66,3506.96,3710.21,3906.55,4143.55,4425.70,4707.60,4989.25,4994.89,5000.00
Q,927,1825,80,8,1975.00,350.00,340090.12,5539164.19,92.70,1800.00,2691.19,3513.08,3710.87,3905.20,4143.20,4427.14,4710.94,4994.61,4997.44,5000.00
Q,928,1848,81,8,2000.00,350.00,340102.61,5539142.53,92.80,1800.00,2694.74,3519.23,3711.54,3903.85,4142.86,4428.57,4714.29,5000.00,5000.00,5000.00
Q,929,1871,82,8,2025.00,350.00,340115.10,5539120.88,92.90,1806.23,2696.41,3516.71,3723.27,3924.04,4165.62,4449.72,4733.19,5015.99,5015.99,5015.99
Q,930,1894,83,8,2050.00,350.00,340127.60,5539099.22,93.00,1812.53,2698.09,3514.19,3735.11,3944.54,4188.77,4471.18,4752.32,5032.14,5032.14,5032.14
Q,931,1917,84,8,2075.00,350.00,340140.09,5539077.57,93.10,1818.89,2699.78,3511.67,3747.06,3965.37,4212.31,4492.95,4771.69,5048.44,5048.44,5048.44
Q,932,1940,85,8,2100.00,350.00,340152.58,5539055.91,93.20,1825.32,2701.46,3509.16,3759.13,3986.54,4236.24,4515.04,4791.30,5064.90,5064.90,5064.90
Q,933,1963,86,8,2125.00,350.00,340165.08,5539034.26,93.30,1831.82,2703.15,3506.66,3771.32,4008.04,4260.59,4537.46,4811.15,5081.52,5081.52,5081.52
Q,934,1986,87,8,2150.00,350.00,340177.57,5539012.60,93.40,1838.38,2704.85,3504.16,3783.63,4029.90,4285.37,4560.21,4831.24,5098.31,5098.31,5098.31
Q,935,2009,88,8,2175.00,350.00,340190.06,5538990.95,93.50,1845.02,2706.54,3501.67,3796.06,4052.12,4310.58,4583.32,4851.60,5115.27,5115.27,5115.27
Q,936,2032,89,8,2200.00,350.00,340202.55,5538969.29,93.60,1851.73,2708.24,3499.18,3808.61,4074.71,4336.25,4606.77,4872.21,5132.39,5132.39,5132.39
Q,937,2055,90,8,2225.00,350.00,340215.05,5538947.64,93.70,1858.52,2709.94,3496.70,3821.28,4097.69,4362.37,4630.60,4893.09,5149.69,5149.69,5149.69
Q,938,2078,91,8,2250.00,350.00,340227.54,5538925.99,93.80,1865.38,2711.65,3494.23,3834.09,4121.06,4388.98,4654.79,4914.23,5167.17,5167.17,5167.17
Q,939,2101,92,8,2275.00,350.00,340240.03,5538904.33,93.90,1872.32,2713.36,3491.75,3847.02,4144.83,4416.07,4679.37,4935.66,5184.82,5184.82,5184.82
Q,940,2124,93,8,2300.00,350.00,340252.53,5538882.68,94.00,1879.33,2715.07,3489.29,3860.09,4169.02,4443.68,4704.34,4957.36,5202.66,5202.66,5202.66
Q,941,2147,94,8,2325.00,350.00,340265.02,5538861.02,94.10,1886.43,2716.79,3486.83,3873.29,4193.63,4471.81,4729.72,4979.36,5220.68,5220.68,5220.68
Q,942,2170,95,8,2350.00,350.00,340277.51,5538839.37,94.20,1893.60,2718.50,3484.37,3886.62,4218.69,4500.48,4755.51,5001.65,5238.89,5238.89,5238.89
Q,943,2193,96,8,2375.00,350.00,340290.01,5538817.71,94.30,1900.86,2720.23,3481.92,3900.10,4244.20,4529.71,4781.72,5024.24,5257.30,5257.30,5257.30
Q,944,2216,97,8,2400.00,350.00,340302.50,5538796.06,94.40,1908.20,2721.95,3479.48,3913.71,4270.18,4559.52,4808.38,5047.15,5275.89,5275.89,5275.89
Q,945,2239,98,8,2425.00,350.00,340314.99,5538774.40,94.50,1915.63,2723.68,3477.04,3927.47,4296.65,4589.92,4835.49,5070.36,5294.69,5294.69,5294.69
Q,946,2262,99,8,2450.00,350.00,340327.48,5538752.75,94.60,1923.15,2725.41,3474.60,3941.38,4323.61,4620.94,4863.06,5093.91,5313.69,5313.69,5313.69
Q,947,2285,100,8,2475.00,350.00,340339.98,5538731.09,94.70,1930.75,2727.15,3472.17,3955.43,4351.08,4652.60,4891.10,5117.78,5332.89,5332.89,5332.89
Q,948,2308,101,8,2500.00,350.00,340352.47,5538709.44,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,949,2331,102,8,2525.00,350.00,340364.96,5538687.78,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,950,2354,103,8,2550.00,350.00,340377.46,5538666.13,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,951,2377,104,8,2575.00,350.00,340389.95,5538644.47,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,952,2400,105,8,2600.00,350.00,340402.44,5538622.82,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,953,2423,106,8,2625.00,350.00,340414.94,5538601.17,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,954,2446,107,8,2650.00,350.00,340427.43,5538579.51,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,955,2469,108,8,2675.00,350.00,340439.92,5538557.86,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,956,2492,109,8,2700.00,350.00,340452.42,5538536.20,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,957,2515,110,8,2725.00,350.00,340464.91,5538514.55,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,958,2538,111,8,2750.00,350.00,340477.40,5538492.89,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,959,2561,112,8,2775.00,350.00,340489.89,5538471.24,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,960,2584,113,8,2800.00,350.00,340502.39,5538449.58,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,961,2607,114,8,2825.00,350.00,340514.88,5538427.93,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,962,2630,115,8,2850.00,350.00,340527.37,5538406.27,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,963,2653,116,8,2875.00,350.00,340539.87,5538384.62,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,964,2676,117,8,2900.00,350.00,340552.36,5538362.96,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,965,2699,118,8,2925.00,350.00,340564.85,5538341.31,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,966,2722,119,8,2950.00,350.00,340577.35,5538319.66,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,967,2745,120,8,2975.00,350.00,340589.84,5538298.00,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,968,2768,121,8,3000.00,350.00,340602.33,5538276.35,94.80,1938.45,2728.88,3469.75,3969.64,4379.09,4684.91,4919.64,5141.99,5352.31,5352.31,5352.31
Q,969,9,1,9,0.00,400.00,339146.47,5540899.89,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,970,32,2,9,25.00,400.00,339158.97,5540878.23,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,971,55,3,9,50.00,400.00,339171.46,5540856.58,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,972,78,4,9,75.00,400.00,339183.95,5540834.93,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,973,101,5,9,100.00,400.00,339196.45,5540813.27,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,974,124,6,9,125.00,400.00,339208.94,5540791.62,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,975,147,7,9,150.00,400.00,339221.43,5540769.96,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,976,170,8,9,175.00,400.00,339233.93,5540748.31,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,977,193,9,9,200.00,400.00,339246.42,5540726.65,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,978,216,10,9,225.00,400.00,339258.91,5540705.00,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,979,239,11,9,250.00,400.00,339271.40,5540683.34,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,980,262,12,9,275.00,400.00,339283.90,5540661.69,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,981,285,13,9,300.00,400.00,339296.39,5540640.03,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,982,308,14,9,325.00,400.00,339308.88,5540618.38,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,983,331,15,9,350.00,400.00,339321.38,5540596.72,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
Q,984,354,16,9,375.00,400.00,339333.87,5540575.07,98.90,1645.72,2165.86,2710.26,3483.28,4224.64,4733.70,5024.01,5313.80,5603.16,5603.16,5603.16
